Prefix;Country;;Rate;Increment;Min Time;Connection fee
3712200;Latvia;MOB;0,7059;30;0;0,0661
3712201;Latvia;MOB;0,7059;30;0;0,0661
3712202;Latvia;MOB;0,7059;30;0;0,0661
3712203;Latvia;MOB;0,7059;30;0;0,0661
3712204;Latvia;MOB;0,7059;30;0;0,0661
3712205;Latvia;MOB;0,7059;30;0;0,0661
3712206;Latvia;MOB;0,7059;30;0;0,0661
3712207;Latvia;MOB;0,7059;30;0;0,0661
3712208;Latvia;MOB;0,7059;30;0;0,0661
3712209;Latvia;MOB;0,7059;30;0;0,0661
371221;Latvia;MOB;0,7059;30;0;0,0661
3712230;Latvia;MOB;0,7059;30;0;0,0661
3712231;Latvia;MOB;0,7059;30;0;0,0661
3712232;Latvia;MOB;0,7059;30;0;0,0661
3712233;Latvia;MOB;0,7059;30;0;0,0661
3712234;Latvia;MOB;0,7059;30;0;0,0661
3712235;Latvia;MOB;0,7059;30;0;0,0661
3712236;Latvia;MOB;0,7059;30;0;0,0661
3712237;Latvia;MOB;0,7059;30;0;0,0661
3712238;Latvia;MOB;0,7059;30;0;0,0661
3712239;Latvia;MOB;0,7059;30;0;0,0661
371224;Latvia;MOB;0,7059;30;0;0,0661
37123;Latvia;MOB;0,7059;30;0;0,0661
371239;Latvia;MOB;0,7059;30;0;0,0661
37124;Latvia;MOB;0,7059;30;0;0,0661
371255;Latvia;MOB;0,7059;30;0;0,0661
3712550;Latvia;MOB;0,7059;30;0;0,0661
3712551;Latvia;MOB;0,7059;30;0;0,0661
3712552;Latvia;MOB;0,7059;30;0;0,0661
3712553;Latvia;MOB;0,7059;30;0;0,0661
3712554;Latvia;MOB;0,7059;30;0;0,0661
3712555;Latvia;MOB;0,7059;30;0;0,0661
3712556;Latvia;MOB;0,7059;30;0;0,0661
3712557;Latvia;MOB;0,7059;30;0;0,0661
3712558;Latvia;MOB;0,7059;30;0;0,0661
3712559;Latvia;MOB;0,7059;30;0;0,0661
371258;Latvia;MOB;0,7059;30;0;0,0661
3712580;Latvia;MOB;0,7059;30;0;0,0661
3712581;Latvia;MOB;0,7059;30;0;0,0661
3712582;Latvia;MOB;0,7059;30;0;0,0661
3712583;Latvia;MOB;0,7059;30;0;0,0661
3712584;Latvia;MOB;0,7059;30;0;0,0661
3712585;Latvia;MOB;0,7059;30;0;0,0661
3712586;Latvia;MOB;0,7059;30;0;0,0661
3712587;Latvia;MOB;0,7059;30;0;0,0661
3712588;Latvia;MOB;0,7059;30;0;0,0661
3712589;Latvia;MOB;0,7059;30;0;0,0661
371259;Latvia;MOB;0,7059;30;0;0,0661
37126;Latvia;MOB;0,7059;30;0;0,0661
371260;Latvia;MOB;0,7059;30;0;0,0661
371261;Latvia;MOB;0,7059;30;0;0,0661
371262;Latvia;MOB;0,7059;30;0;0,0661
371263;Latvia;MOB;0,7059;30;0;0,0661
371264;Latvia;MOB;0,7059;30;0;0,0661
371265;Latvia;MOB;0,7059;30;0;0,0661
371266;Latvia;MOB;0,7059;30;0;0,0661
371267;Latvia;MOB;0,7059;30;0;0,0661
371268;Latvia;MOB;0,7059;30;0;0,0661
371269;Latvia;MOB;0,7059;30;0;0,0661
371270;Latvia;MOB;0,7059;30;0;0,0661
371271;Latvia;MOB;0,7059;30;0;0,0661
3712720;Latvia;MOB;0,7059;30;0;0,0661
3712721;Latvia;MOB;0,7059;30;0;0,0661
3712722;Latvia;MOB;0,7059;30;0;0,0661
3712723;Latvia;MOB;0,7059;30;0;0,0661
3712724;Latvia;MOB;0,7059;30;0;0,0661
3712725;Latvia;MOB;0,7059;30;0;0,0661
3712726;Latvia;MOB;0,7059;30;0;0,0661
3712728;Latvia;MOB;0,7059;30;0;0,0661
3712729;Latvia;MOB;0,7059;30;0;0,0661
371273;Latvia;MOB;0,7059;30;0;0,0661
371274;Latvia;MOB;0,7059;30;0;0,0661
371275;Latvia;MOB;0,7059;30;0;0,0661
371276;Latvia;MOB;0,7059;30;0;0,0661
3712760;Latvia;MOB;0,7059;30;0;0,0661
3712761;Latvia;MOB;0,7059;30;0;0,0661
3712762;Latvia;MOB;0,7059;30;0;0,0661
3712763;Latvia;MOB;0,7059;30;0;0,0661
3712764;Latvia;MOB;0,7059;30;0;0,0661
3712765;Latvia;MOB;0,7059;30;0;0,0661
3712766;Latvia;MOB;0,7059;30;0;0,0661
3712767;Latvia;MOB;0,7059;30;0;0,0661
371277;Latvia;MOB;0,7059;30;0;0,0661
371278;Latvia;MOB;0,7059;30;0;0,0661
371279;Latvia;MOB;0,7059;30;0;0,0661
371282;Latvia;MOB;0,7059;30;0;0,0661
371283;Latvia;MOB;0,7059;30;0;0,0661
3712840;Latvia;MOB;0,7059;30;0;0,0661
3712844;Latvia;MOB;0,7059;30;0;0,0661
3712845;Latvia;MOB;0,7059;30;0;0,0661
3712846;Latvia;MOB;0,7059;30;0;0,0661
3712847;Latvia;MOB;0,7059;30;0;0,0661
3712848;Latvia;MOB;0,7059;30;0;0,0661
3712849;Latvia;MOB;0,7059;30;0;0,0661
371286;Latvia;MOB;0,7059;30;0;0,0661
371287;Latvia;MOB;0,7059;30;0;0,0661
371288;Latvia;MOB;0,7059;30;0;0,0661
371291;Latvia;MOB;0,7059;30;0;0,0661
371292;Latvia;MOB;0,7059;30;0;0,0661
371293;Latvia;MOB;0,7059;30;0;0,0661
371294;Latvia;MOB;0,7059;30;0;0,0661
371295;Latvia;MOB;0,7059;30;0;0,0661
371296;Latvia;MOB;0,7059;30;0;0,0661
371297;Latvia;MOB;0,7059;30;0;0,0661
371298;Latvia;MOB;0,7059;30;0;0,0661
371299;Latvia;MOB;0,7059;30;0;0,0661
37155;Latvia;MOB;0,7059;30;0;0,0661
371556;Latvia;MOB;0,7059;30;0;0,0661
371557;Latvia;MOB;0,7059;30;0;0,0661
371558;Latvia;MOB;0,7059;30;0;0,0661
371559;Latvia;MOB;0,7059;30;0;0,0661
37158;Latvia;MOB;0,7059;30;0;0,0661
371580;Latvia;MOB;0,7059;30;0;0,0661
371581;Latvia;MOB;0,7059;30;0;0,0661
371582;Latvia;MOB;0,7059;30;0;0,0661
371583;Latvia;MOB;0,7059;30;0;0,0661
371584;Latvia;MOB;0,7059;30;0;0,0661
371585;Latvia;MOB;0,7059;30;0;0,0661
371586;Latvia;MOB;0,7059;30;0;0,0661
371587;Latvia;MOB;0,7059;30;0;0,0661
371588;Latvia;MOB;0,7059;30;0;0,0661
371589;Latvia;MOB;0,7059;30;0;0,0661
37159;Latvia;MOB;0,7059;30;0;0,0661
3716;Latvia;FIX;0,04202;30;0;0,0661
37161;Latvia;FIX;0,04202;30;0;0,0661
37162;Latvia;FIX;0,04202;30;0;0,0661
37163;Latvia;FIX;0,04202;30;0;0,0661
37164;Latvia;FIX;0,04202;30;0;0,0661
37165;Latvia;FIX;0,04202;30;0;0,0661
37166;Latvia;FIX;0,04202;30;0;0,0661
37167;Latvia;FIX;0,04202;30;0;0,0661
3716850;Latvia;MOB;0,7059;30;0;0,0661
3717;Latvia;FIX;0,04202;30;0;0,0661
37182;Latvia;MOB;0,7059;30;0;0,0661
37183;Latvia;MOB;0,7059;30;0;0,0661
37184;Latvia;MOB;0,7059;30;0;0,0661
371849;Latvia;MOB;0,7059;30;0;0,0661
371850;Latvia;MOB;0,7059;30;0;0,0661
3718501;Latvia;MOB;0,7059;30;0;0,0661
3718502;Latvia;MOB;0,7059;30;0;0,0661
37186;Latvia;MOB;0,7059;30;0;0,0661
37187;Latvia;MOB;0,7059;30;0;0,0661
37188;Latvia;MOB;0,7059;30;0;0,0661
3719;Latvia;MOB;0,7059;30;0;0,0661
37191;Latvia;MOB;0,7059;30;0;0,0661
37192;Latvia;MOB;0,7059;30;0;0,0661
37193;Latvia;MOB;0,7059;30;0;0,0661
37194;Latvia;MOB;0,7059;30;0;0,0661
37199;Latvia;MOB;0,7059;30;0;0,0661
961;Lebanon;FIX;1;30;0;0,0661
9611;Lebanon;FIX;1;30;0;0,0661
9613;Lebanon;MOB;1;30;0;0,0661
96170;Lebanon;MOB;1;30;0;0,0661
96171;Lebanon;MOB;1;30;0;0,0661
266;Lesotho;FIX;1,8488;30;0;0,0661
26658;Lesotho;MOB;1,8488;30;0;0,0661
266588;Lesotho;MOB;1,8488;30;0;0,0661
2666;Lesotho;MOB;1,8488;30;0;0,0661
2668;Lesotho;MOB;1,8488;30;0;0,0661
26685;Lesotho;MOB;1,8488;30;0;0,0661
231;Liberia;FIX;1,8488;30;0;0,0661
23103;Liberia;MOB;1,8488;30;0;0,0661
23128;Liberia;MOB;1,8488;30;0;0,0661
2313;Liberia;MOB;1,8488;30;0;0,0661
23140;Liberia;MOB;1,8488;30;0;0,0661
23141;Liberia;MOB;1,8488;30;0;0,0661
23146;Liberia;MOB;1,8488;30;0;0,0661
23147;Liberia;MOB;1,8488;30;0;0,0661
2315;Liberia;MOB;1,8488;30;0;0,0661
23150;Liberia;MOB;1,8488;30;0;0,0661
23151;Liberia;MOB;1,8488;30;0;0,0661
23152;Liberia;MOB;1,8488;30;0;0,0661
23153;Liberia;MOB;1,8488;30;0;0,0661
23154;Liberia;MOB;1,8488;30;0;0,0661
23155;Liberia;MOB;1,8488;30;0;0,0661
23156;Liberia;MOB;1,8488;30;0;0,0661
23157;Liberia;MOB;1,8488;30;0;0,0661
23158;Liberia;MOB;1,8488;30;0;0,0661
23159;Liberia;MOB;1,8488;30;0;0,0661
2316;Liberia;MOB;1,8488;30;0;0,0661
23164;Liberia;MOB;1,8488;30;0;0,0661
23165;Liberia;MOB;1,8488;30;0;0,0661
23166;Liberia;MOB;1,8488;30;0;0,0661
23167;Liberia;MOB;1,8488;30;0;0,0661
23168;Liberia;MOB;1,8488;30;0;0,0661
23169;Liberia;MOB;1,8488;30;0;0,0661
2317;Liberia;MOB;1,8488;30;0;0,0661
218;Libyan Arab Jamahiriya;FIX;1,8488;30;0;0,0661
21891;Libyan Arab Jamahiriya;MOB;1,8488;30;0;0,0661
21892;Libyan Arab Jamahiriya;MOB;1,8488;30;0;0,0661
423;Liechtenstein;FIX;0,3278;30;0;0,0661
4235;Liechtenstein;MOB;0,916;30;0;0,0661
4236;Liechtenstein;MOB;0,916;30;0;0,0661
4237;Liechtenstein;MOB;0,916;30;0;0,0661
4238;Liechtenstein;MOB;0,916;30;0;0,0661
4239;Liechtenstein;MOB;0,916;30;0;0,0661
900;Lithuania;FIX;;30;0;0,0661
112;Lithuania;FIX;0;30;0;0
118;Lithuania;FIX;1,2613;30;0;0,0661
1310;Lithuania;FIX;0,1009;30;0;8,4034
1312;Lithuania;FIX;0,2102;30;0;0,1681
1313;Lithuania;FIX;0,1685;30;0;0,1681
1342;Lithuania;FIX;0,1685;30;0;0,1681
1355;Lithuania;FIX;0,1685;30;0;0,1681
1373;Lithuania;FIX;0,2102;30;0;0,1681
1390;Lithuania;FIX;1,865;30;0;0,0661
1393;Lithuania;FIX;0,84285;30;0;0,0661
1409;Lithuania;FIX;0,1685;30;0;0,1681
1410;Lithuania;FIX;0,1685;30;0;0,1681
1411;Lithuania;FIX;0,1685;30;0;0,1681
1414;Lithuania;FIX;0,1685;30;0;0,1681
1415;Lithuania;FIX;0,1685;30;0;0,1681
1421;Lithuania;FIX;0,1685;30;0;0,1681
1422;Lithuania;FIX;0,1685;30;0;0,1681
1430;Lithuania;FIX;0,1685;30;0;0,1681
1431;Lithuania;FIX;0,1685;30;0;0,1681
1441;Lithuania;FIX;0,1685;30;0;0,1681
1442;Lithuania;FIX;0,1685;30;0;0,1681
1444;Lithuania;FIX;0,1685;30;0;0,1681
1445;Lithuania;FIX;0,1685;30;0;0,1681
1446;Lithuania;FIX;0,1685;30;0;0,1681
1447;Lithuania;FIX;0,1685;30;0;0,1681
1469;Lithuania;FIX;0,1685;30;0;0,1681
1477;Lithuania;FIX;0,1685;30;0;0,1681
1494;Lithuania;FIX;0,2102;30;0;0,1681
1500;Lithuania;FIX;0,1008;30;0;0,21
1511;Lithuania;FIX;0,1685;30;0;0,1681
1515;Lithuania;FIX;0,1177;30;0;0,0661
1516;Lithuania;FIX;0,1177;30;0;0,0661
1517;Lithuania;FIX;0,1177;30;0;0,0661
1518;Lithuania;FIX;1,865;30;0;0,0661
1525;Lithuania;FIX;0,1177;30;0;0,0661
1528;Lithuania;FIX;0,1685;30;0;0,0661
1550;Lithuania;FIX;0,1685;30;0;0,8404
1551;Lithuania;FIX;0,1685;30;0;1,3446
1554;Lithuania;FIX;0,2102;30;0;0,1681
1567;Lithuania;FIX;1,4288;30;0;0,0661
1577;Lithuania;FIX;0,2102;30;0;0,1681
1588;Lithuania;FIX;0,1685;30;0;1,6807
1593;Lithuania;FIX;0,2102;30;0;0,1681
1601;Lithuania;FIX;0,84285;30;0;0,0661
1605;Lithuania;FIX;1,008;30;0;0,8404
1608;Lithuania;FIX;0,2102;30;0;0,1681
1609;Lithuania;FIX;1,008;30;0;1,008
1615;Lithuania;FIX;0,2102;30;0;0,1681
1616;Lithuania;FIX;0,8429;30;0;0,0661
1617;Lithuania;FIX;1,0084;30;0;0,0661
1620;Lithuania;FIX;0,2102;30;0;0,1681
1621;Lithuania;FIX;0,2102;30;0;0,1681
1622;Lithuania;FIX;0,1009;30;0;8,4034
1624;Lithuania;FIX;1,008;30;0;1,008
1626;Lithuania;FIX;1,0084;30;0;0,0661
1631;Lithuania;FIX;0,84285;30;0;0,0661
1633;Lithuania;FIX;0,2102;30;0;0,1681
1636;Lithuania;FIX;0,2102;30;0;0,1681
1641;Lithuania;FIX;0,1685;30;0;1,8488
1646;Lithuania;NGN;0,2182;30;0;0,0661
1650;Lithuania;FIX;0,1685;30;0;12,6051
1651;Lithuania;FIX;0,1685;30;0;1,8488
1653;Lithuania;FIX;1,865;30;0;0,0661
1655;Lithuania;FIX;0,2102;30;0;0,1681
1661;Lithuania;FIX;0,8429;30;0;0,0661
1662;Lithuania;FIX;5,8504;30;0;0,1681
1663;Lithuania;FIX;5,8504;30;0;0,1681
1664;Lithuania;FIX;0,1685;30;0;0,1681
1666;Lithuania;FIX;0,1685;30;0;1,6807
1667;Lithuania;FIX;0,2102;30;0;0,1681
1669;Lithuania;FIX;0,84285;30;0;0,0661
1671;Lithuania;FIX;1,008;30;0;0,8404
1672;Lithuania;FIX;1,008;30;0;0,8404
1673;Lithuania;FIX;1,008;30;0;0,8404
1674;Lithuania;FIX;1,008;30;0;0,8404
1675;Lithuania;FIX;0,1009;30;0;4,2017
1676;Lithuania;FIX;0,1009;30;0;8,4034
1677;Lithuania;FIX;1,008;30;0;1,008
1688;Lithuania;FIX;0,1685;30;0;1,6807
1691;Lithuania;FIX;0,2102;30;0;0,1681
1802;Lithuania;FIX;0,2102;30;0;0,1681
1805;Lithuania;FIX;0,2102;30;0;0,1681
1808;Lithuania;FIX;0,2102;30;0;0,1681
1810;Lithuania;FIX;1,0084;30;0;0,0661
1816;Lithuania;FIX;0,2102;30;0;0,1681
1817;Lithuania;FIX;0,2102;30;0;0,1681
1818;Lithuania;FIX;0,1685;30;0;0,1681
1820;Lithuania;FIX;0,2102;30;0;0,1681
1822;Lithuania;FIX;0,1685;30;0;0,1681
1828;Lithuania;FIX;0,2102;30;0;0,1681
1833;Lithuania;FIX;0,1685;30;0;0,1681
1855;Lithuania;FIX;0,1685;30;0;0,1681
1866;Lithuania;NGN;0,1685;30;0;0,1681
1876;Lithuania;NGN;0,2102;30;0;0,1681
1877;Lithuania;NGN;0,2102;30;0;0,1681
1882;Lithuania;FIX;0,1685;30;0;0,1681
1884;Lithuania;FIX;0,2102;30;0;0,1681
1890;Lithuania;FIX;0,1009;30;0;4,2017
1891;Lithuania;FIX;0,1009;30;0;8,4034
1899;Lithuania;FIX;0,1685;30;0;0,1681
19019;Lithuania;FIX;0,1685;30;0;0,1681
19222;Lithuania;FIX;0,1685;30;0;0,1681
19555;Lithuania;FIX;1,865;30;0;0,1681
370;Lithuania;FIX;0,1177;30;0;0,0661
370118;Lithuania;FIX;1,2613;30;0;0,0661
3702;Lithuania;NGN;0,1177;30;0;0,0661
37037;Lithuania;FIX;0,1177;30;0;0,0661
37045;Lithuania;FIX;0,1177;30;0;0,0661
37046;Lithuania;FIX;0,1177;30;0;0,0661
3705;Lithuania;FIX;0,1177;30;0;0,0661
370526926;Lithuania;FIX;0,1681;30;0;0,0661
37052692605;Lithuania;FIX;0,1681;30;0;0,0661
37052692671;Lithuania;FIX;0,1681;30;0;0,0661
370526928;Lithuania;FIX;0,1681;30;0;0,0661
37052692853;Lithuania;FIX;0,1681;30;0;0,0661
370526929;Lithuania;FIX;0,1681;30;0;0,0661
37052692935;Lithuania;FIX;0,1681;30;0;0,0661
370526931;Lithuania;FIX;0,1681;30;0;0,0661
37052693127;Lithuania;FIX;0,1681;30;0;0,0661
37052693181;Lithuania;FIX;0,1681;30;0;0,0661
370526941;Lithuania;FIX;0,1681;30;0;0,0661
370526946;Lithuania;FIX;0,1681;30;0;0,0661
3706;Lithuania;MOB;0,4118;30;0;0,0661
370600;Lithuania;MOB;0,4118;30;0;0,0661
370601;Lithuania;MOB;0,4118;30;0;0,0661
370602;Lithuania;MOB;0,4118;30;0;0,0661
370603;Lithuania;MOB;0,4118;30;0;0,0661
370604;Lithuania;MOB;0,4118;30;0;0,0661
370605;Lithuania;MOB;0,4118;30;0;0,0661
370606;Lithuania;MOB;0,4118;30;0;0,0661
370607;Lithuania;MOB;0,4118;30;0;0,0661
370608;Lithuania;MOB;0,4118;30;0;0,0661
370609;Lithuania;MOB;0,4118;30;0;0,0661
37061;Lithuania;MOB;0,4118;30;0;0,0661
370620;Lithuania;MOB;0,4118;30;0;0,0661
370621;Lithuania;MOB;0,4118;30;0;0,0661
370622;Lithuania;MOB;0,4118;30;0;0,0661
370623;Lithuania;MOB;0,4118;30;0;0,0661
370624;Lithuania;MOB;0,4118;30;0;0,0661
370625;Lithuania;MOB;0,4118;30;0;0,0661
370626;Lithuania;MOB;0,4118;30;0;0,0661
370627;Lithuania;MOB;0,4118;30;0;0,0661
370628;Lithuania;MOB;0,4118;30;0;0,0661
370629;Lithuania;MOB;0,4118;30;0;0,0661
370630;Lithuania;MOB;0,4118;30;0;0,0661
370631;Lithuania;MOB;0,4118;30;0;0,0661
370632;Lithuania;MOB;0,4118;30;0;0,0661
370633;Lithuania;MOB;0,4118;30;0;0,0661
370634;Lithuania;MOB;0,4118;30;0;0,0661
370635;Lithuania;MOB;0,4118;30;0;0,0661
370636;Lithuania;MOB;0,4118;30;0;0,0661
370637;Lithuania;MOB;0,4118;30;0;0,0661
370638;Lithuania;MOB;0,4118;30;0;0,0661
370639;Lithuania;MOB;0,4118;30;0;0,0661
370640;Lithuania;MOB;0,4118;30;0;0,0661
370641;Lithuania;MOB;0,4118;30;0;0,0661
370642;Lithuania;MOB;0,4118;30;0;0,0661
370643;Lithuania;MOB;0,4118;30;0;0,0661
370644;Lithuania;MOB;0,4118;30;0;0,0661
370645;Lithuania;MOB;0,4118;30;0;0,0661
370646;Lithuania;MOB;0,4118;30;0;0,0661
370647;Lithuania;MOB;0,4118;30;0;0,0661
370648;Lithuania;MOB;0,4118;30;0;0,0661
370649;Lithuania;MOB;0,4118;30;0;0,0661
370650;Lithuania;MOB;0,4118;30;0;0,0661
370651;Lithuania;MOB;0,4118;30;0;0,0661
370652;Lithuania;MOB;0,4118;30;0;0,0661
370653;Lithuania;MOB;0,4118;30;0;0,0661
370654;Lithuania;MOB;0,4118;30;0;0,0661
370655;Lithuania;MOB;0,4118;30;0;0,0661
370656;Lithuania;MOB;0,4118;30;0;0,0661
370657;Lithuania;MOB;0,4118;30;0;0,0661
370658;Lithuania;MOB;0,4118;30;0;0,0661
370659;Lithuania;MOB;0,4118;30;0;0,0661
370660;Lithuania;MOB;0,4118;30;0;0,0661
37067;Lithuania;MOB;0,4118;30;0;0,0661
370679;Lithuania;MOB;0,4118;30;0;0,0661
370680;Lithuania;MOB;0,4118;30;0;0,0661
370681;Lithuania;MOB;0,4118;30;0;0,0661
370682;Lithuania;MOB;0,4118;30;0;0,0661
370683;Lithuania;MOB;0,4118;30;0;0,0661
370684;Lithuania;MOB;0,4118;30;0;0,0661
370685;Lithuania;MOB;0,4118;30;0;0,0661
370686;Lithuania;MOB;0,4118;30;0;0,0661
370687;Lithuania;MOB;0,4118;30;0;0,0661
370688;Lithuania;MOB;0,4118;30;0;0,0661
370689;Lithuania;MOB;0,4118;30;0;0,0661
370692;Lithuania;MOB;0,4118;30;0;0,0661
370693;Lithuania;MOB;0,4118;30;0;0,0661
370695;Lithuania;MOB;0,4118;30;0;0,0661
370696;Lithuania;MOB;0,4118;30;0;0,0661
370698;Lithuania;MOB;0,4118;30;0;0,0661
370699;Lithuania;MOB;0,4118;30;0;0,0661
3707;Lithuania;NGN;0,07564;30;0;0,0661
370700;Lithuania;FIX;0,07564;30;0;0,0661
3708;Lithuania;NGN;0;30;0;0
3709;Lithuania;NGN;0,1177;30;0;0,0661
370900;Lithuania;FIX;0,942;30;0;0
37090000;Lithuania;FIX;0,942;30;0;0
37090001;Lithuania;FIX;0,942;30;0;0
37090002;Lithuania;FIX;0,942;30;0;0
37090003;Lithuania;FIX;0,942;30;0;0
37090004;Lithuania;FIX;0,942;30;0;0
37090004444;Lithuania;FIX;0,942;30;0;0
37090005;Lithuania;FIX;0,6545;30;0;0
37090006;Lithuania;FIX;0,6545;30;0;0
37090007;Lithuania;FIX;0,6545;30;0;0
37090008;Lithuania;FIX;0,6545;30;0;0
37090008888;Lithuania;FIX;0,6545;30;0;0
37090009;Lithuania;FIX;0,6545;30;0;0
37090010;Lithuania;FIX;1,2395;30;0;0
37090010101;Lithuania;FIX;1,2395;30;0;0
37090011;Lithuania;FIX;1,2395;30;0;0
37090012;Lithuania;FIX;1,2395;30;0;0
37090013;Lithuania;FIX;1,2395;30;0;0
37090014;Lithuania;FIX;1,2395;30;0;0
37090015;Lithuania;FIX;1,537;30;0;0
37090016;Lithuania;FIX;1,537;30;0;0
37090017;Lithuania;FIX;1,537;30;0;0
37090018;Lithuania;FIX;1,537;30;0;0
37090019;Lithuania;FIX;1,537;30;0;0
37090020;Lithuania;FIX;1,8642;30;0;0
37090020202;Lithuania;FIX;1,8642;30;0;0
37090021;Lithuania;FIX;1,8642;30;0;0
37090022;Lithuania;FIX;1,8642;30;0;0
37090023;Lithuania;FIX;1,8642;30;0;0
37090023332;Lithuania;FIX;1,8642;30;0;0
37090024;Lithuania;FIX;1,8642;30;0;0
37090025;Lithuania;FIX;2,1617;30;0;0
37090026;Lithuania;FIX;2,1617;30;0;0
37090027;Lithuania;FIX;2,1617;30;0;0
37090028;Lithuania;FIX;2,1617;30;0;0
37090029;Lithuania;FIX;2,1617;30;0;0
37090030;Lithuania;FIX;;30;0;
37090030303;Lithuania;FIX;;30;0;
37090031;Lithuania;FIX;;30;0;
37090032;Lithuania;FIX;;30;0;
37090033;Lithuania;FIX;;30;0;
37090034;Lithuania;FIX;;30;0;
37090035;Lithuania;FIX;;30;0;
37090036;Lithuania;FIX;;30;0;
37090037;Lithuania;FIX;;30;0;
37090038;Lithuania;FIX;;30;0;
37090039;Lithuania;FIX;;30;0;
37090040;Lithuania;FIX;3,5697;30;0;0
37090041;Lithuania;FIX;3,5697;30;0;0
37090042;Lithuania;FIX;3,5697;30;0;0
37090043;Lithuania;FIX;3,5697;30;0;0
37090044;Lithuania;FIX;3,5697;30;0;0
37090045;Lithuania;FIX;4,3134;30;0;0
37090046;Lithuania;FIX;4,3134;30;0;0
37090047;Lithuania;FIX;4,3134;30;0;0
37090048;Lithuania;FIX;4,3134;30;0;0
37090049;Lithuania;FIX;4,3134;30;0;0
37090050;Lithuania;FIX;;30;0;
37090051;Lithuania;FIX;;30;0;
37090052;Lithuania;FIX;;30;0;
37090053;Lithuania;FIX;;30;0
37090054;Lithuania;FIX;;30;0
37090055;Lithuania;FIX;;30;0
37090056;Lithuania;FIX;;30;0
37090057;Lithuania;FIX;;30;0
37090058;Lithuania;FIX;;30;0
37090059;Lithuania;FIX;;30;0
37090060;Lithuania;FIX;;30;0
37090061;Lithuania;FIX;;30;0
37090062;Lithuania;FIX;;30;0
37090063;Lithuania;FIX;;30;0
37090064;Lithuania;FIX;;30;0
37090065;Lithuania;FIX;;30;0
37090066;Lithuania;FIX;;30;0
37090067;Lithuania;FIX;;30;0
37090068;Lithuania;FIX;;30;0
37090069;Lithuania;FIX;;30;0
37090070;Lithuania;FIX;;30;0
37090071;Lithuania;FIX;;30;0
37090072;Lithuania;FIX;;30;0
37090073;Lithuania;FIX;;30;0
37090074;Lithuania;FIX;;30;0
37090075;Lithuania;FIX;;30;0
37090075006;Lithuania;FIX;;30;0
37090076;Lithuania;FIX;;30;0
37090077;Lithuania;FIX;;30;0
37090078;Lithuania;FIX;;30;0
37090079;Lithuania;FIX;;30;0
37090080;Lithuania;FIX;;30;0
37090081;Lithuania;FIX;;30;0
37090082;Lithuania;FIX;;30;0
37090083;Lithuania;FIX;;30;0
37090084;Lithuania;FIX;;30;0;
37090085;Lithuania;FIX;;30;0;
37090086;Lithuania;FIX;0;30;0;20,1681
37090087;Lithuania;FIX;0;30;0;20,1681
37090088;Lithuania;FIX;;30;0;0,0661
37090088020;Lithuania;FIX;;30;0;0,0661
37090088088;Lithuania;FIX;;30;0;0,0661
37090089;Lithuania;FIX;;30;0;0,0661
37090900696;Lithuania;FIX;;30;0;0,0661
37090900777;Lithuania;FIX;;30;0;0,0661
37090900888;Lithuania;FIX;;30;0;0,0661
37090900999;Lithuania;FIX;;30;0;0,0661
37090901010;Lithuania;FIX;;30;0;0,0661
37090901111;Lithuania;FIX;;30;0;0,0661
37090902222;Lithuania;FIX;;30;0;0,0661
37090903333;Lithuania;FIX;;30;0;0,0661
37090904444;Lithuania;FIX;;30;0;0,0661
37090905555;Lithuania;FIX;;30;0;0,0661
37090906969;Lithuania;FIX;;30;0;0,0661
37090909090;Lithuania;FIX;;30;0;0,0661
37090909999;Lithuania;FIX;;30;0;0,0661
37090910000;Lithuania;FIX;;30;0;0,0661
37090911111;Lithuania;FIX;;30;0;0,0661
37090922222;Lithuania;FIX;;30;0;0,0661
37090933333;Lithuania;FIX;;30;0;0,0661
37090944444;Lithuania;FIX;;30;0;0,0661
37090955555;Lithuania;FIX;;30;0;0,0661
37090966669;Lithuania;FIX;;30;0;0,0661
37090969696;Lithuania;FIX;;30;0;0,0661
37090977777;Lithuania;FIX;;30;0;0,0661
37090988888;Lithuania;FIX;;30;0;0,0661
352;Luxembourg;FIX;0,1345;30;0;0,0661
352021;Luxembourg;MOB;0,7227;30;0;0,0661
352028;Luxembourg;MOB;0,7227;30;0;0,0661
3520291;Luxembourg;MOB;0,7227;30;0;0,0661
35206;Luxembourg;MOB;0,7227;30;0;0,0661
352061;Luxembourg;MOB;0,7227;30;0;0,0661
352068;Luxembourg;MOB;0,7227;30;0;0,0661
352091;Luxembourg;MOB;0,7227;30;0;0,0661
352098;Luxembourg;MOB;0,7227;30;0;0,0661
35220;Luxembourg;MOB;0,7227;30;0;0,0661
35221;Luxembourg;MOB;0,7227;30;0;0,0661
35228;Luxembourg;MOB;0,7227;30;0;0,0661
352291;Luxembourg;MOB;0,7227;30;0;0,0661
3526;Luxembourg;MOB;0,7227;30;0;0,0661
35261;Luxembourg;MOB;0,7227;30;0;0,0661
352621;Luxembourg;MOB;0,7227;30;0;0,0661
352628;Luxembourg;MOB;0,7227;30;0;0,0661
352661;Luxembourg;MOB;0,7227;30;0;0,0661
352668;Luxembourg;MOB;0,7227;30;0;0,0661
35268;Luxembourg;MOB;0,7227;30;0;0,0661
352691;Luxembourg;MOB;0,7227;30;0;0,0661
352698;Luxembourg;MOB;0,7227;30;0;0,0661
35291;Luxembourg;MOB;0,7227;30;0;0,0661
